StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q10,Q11,Q13,Q12,Q5_1,Q5_2,Q5_3,Q5_4,Q7_1,Q7_2,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q11_1,Q12_1,Q13_1,Q19_1,Q19_2,Q19_3,Q19_4,Q20_1,Q20_2,Q21_1,Q21_2,Q21_3,Q22_1,Q22_2,Q22_3,Q22_4,Q23,Q24,Q25,Q26,Q37_1,Q37_2,Q37_3,Q37_4,Q38_1,Q38_2,Q39_1,Q39_2,Q39_3,Q40_1,Q40_2,Q40_3,Q40_4,Q41,Q42,Q43,Q44,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q30_1,Q30_2,Q30_3,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33,Q34,Q35,Q46_1,Q46_2,Q46_3,Q46_4,Q47_1,Q47_2,Q48_1,Q48_2,Q48_3,Q49_1,Q49_2,Q49_3,Q49_4,Q50,Q51,Q52,Q53,Q55_1,Q55_2,Q55_3,Q55_4,Q56_1,Q56_2,Q57_1,Q57_2,Q57_3,Q58_1,Q58_2,Q58_3,Q58_4,Q59,Q60,Q61,Q62,Q64_1,Q64_2,Q64_3,Q64_4,Q65_1,Q65_2,Q66_1,Q66_2,Q66_3,Q67_1,Q67_2,Q67_3,Q67_4,Q68,Q69,Q70,Q71,Q73_1,Q73_2,Q73_3,Q73_4,Q74_1,Q74_2,Q75_1,Q75_2,Q75_3,Q76_1,Q76_2,Q76_3,Q76_4,Q77,Q78,Q79,Q80,Q82_1,Q82_2,Q82_3,Q82_4,Q83_1,Q83_2,Q84_1,Q84_2,Q84_3,Q85_1,Q85_2,Q85_3,Q85_4,Q86,Q87,Q88,Q89,Q91_1,Q91_2,Q91_3,Q91_4,Q92_1,Q92_2,Q93_1,Q93_2,Q93_3,Q94_1,Q94_2,Q94_3,Q94_4,Q95,Q96,Q97,Q98,image_tag,image_url,image_id,AdID,AdText,Clicks,Impressions,Age,CreationDate,LandingPage,Location,Interests,AdSpend,AdSpendCurrency,AccountGroup,AccountGroupCluster,CreationDateFormatted,CreationDateInteger,AgeAverage,AgeAverageBin,AdSpendBin,ClicksBin,ImpressionsBin
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_3qpPfVc9KIUYh1z,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,30—39 yrs. old,Black non-Hispanic,Strong Democrat,Weak Partisan,74,19,77,44,54,15,58,13,52,74,19,40,40,Just about always,Disagree,Don't care,Hardly at all,19,100,86,22,70,87,84,58,17,22,50,8,98,"Don't know, depends",Disagree,Care a good deal,Most of the time,40,42,47,41,26,93,64,36,17,6,73,87,17,None of the time,Neither,Don't know,Hardly at all,95,14,64,24,11,76,26,10,97,19,80,87,5,Just about always,Neither,Don't know,Only now and then,70,60,44,99,7,42,64,37,9,26,7,95,96,Most of the time,Disagree,Don't know,Hardly at all,0,11,59,84,37,24,24,35,83,58,14,67,27,Just about always,Agree,Don't care,Most of the time,66,16,5,96,23,63,5,17,29,66,73,13,96,None of the time,Neither,Don't know,Most of the time,88,83,73,39,75,67,5,73,34,47,11,57,82,Some of the time,Neither,Care a good deal,Hardly at all,24,21,82,27,45,58,11,4,89,33,59,71,16,Most of the time,Neither,Don't care,Some of the time,8,6,86,53,38,83,64,85,32,97,6,25,98,Some of the time,Neither,Care a good deal,Hardly at all,imgTagsChild.imgTag4,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_960.png""/>",960,1076,Just because dads are the best friends.,5921,81872,16 - 65+,02/17/17 05:42:46 AM PST,https://www.facebook.com/Blacktivist-128371547505950/,United States,Black America,500,RUB,blacktivist,cluster_1,2017-02-17,20170217,40.5,LowAge,high,high,high
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_4O4nPTNtKzBjgpv,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Hispanic,Independent Democrat,Strong Partisan,4,93,76,17,78,25,80,15,56,6,78,80,64,"Don't know, depends",Neither,Don't care,Most of the time,29,0,59,74,15,90,55,72,92,88,25,51,71,Some of the time,Disagree,Don't care,Hardly at all,47,32,91,53,100,34,36,8,15,97,34,18,96,"Don't know, depends",Neither,Don't know,Some of the time,96,39,16,48,31,62,32,56,30,99,96,90,5,Just about always,Agree,Don't know,Hardly at all,49,37,19,72,60,43,74,21,33,17,54,22,60,Just about always,Agree,Don't care,Some of the time,11,100,100,38,25,76,46,12,97,56,27,20,56,Some of the time,Disagree,Don't know,Some of the time,34,76,70,21,51,53,11,64,36,17,88,35,76,Most of the time,Agree,Don't care,Some of the time,27,75,33,24,80,5,27,36,60,39,7,2,98,Just about always,Neither,Care a good deal,Some of the time,74,32,47,63,21,20,73,16,57,11,8,73,65,Just about always,Neither,Don't care,Hardly at all,56,76,83,0,36,89,76,68,97,43,61,86,89,None of the time,Agree,Don't know,Only now and then,imgTagsChild.imgTag8,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1801.png""/>",1801,1777,What a savage,9,77,18 - 65+,04/18/16 04:16:25 AM PDT,https://www.facebook.com/Memopolis-450474615151098/,United States,Entertainment,64.29,RUB,memopolis,cluster_2,2016-04-18,20160418,41.5,MidAge,mid,mid,low
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_4O4nPTNtKzBjgpv,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Hispanic,Independent Democrat,Strong Partisan,4,93,76,17,78,25,80,15,56,6,78,80,64,"Don't know, depends",Neither,Don't care,Most of the time,29,0,59,74,15,90,55,72,92,88,25,51,71,Some of the time,Disagree,Don't care,Hardly at all,47,32,91,53,100,34,36,8,15,97,34,18,96,"Don't know, depends",Neither,Don't know,Some of the time,96,39,16,48,31,62,32,56,30,99,96,90,5,Just about always,Agree,Don't know,Hardly at all,49,37,19,72,60,43,74,21,33,17,54,22,60,Just about always,Agree,Don't care,Some of the time,11,100,100,38,25,76,46,12,97,56,27,20,56,Some of the time,Disagree,Don't know,Some of the time,34,76,70,21,51,53,11,64,36,17,88,35,76,Most of the time,Agree,Don't care,Some of the time,27,75,33,24,80,5,27,36,60,39,7,2,98,Just about always,Neither,Care a good deal,Some of the time,74,32,47,63,21,20,73,16,57,11,8,73,65,Just about always,Neither,Don't care,Hardly at all,56,76,83,0,36,89,76,68,97,43,61,86,89,None of the time,Agree,Don't know,Only now and then,imgTagsChild.imgTag3,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_440.png""/>",440,1462,"We are not against police, we against police brutality!",9657,226262,14 - 54,05/05/16 02:12:02 AM PDT,https://www.facebook.com/BlackJourney2Justice/,United States,Black America,54729.47,RUB,don't shoot,cluster_1,2016-05-05,20160505,34,LowAge,high,high,high
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_3qpPfVc9KIUYh1z,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,30—39 yrs. old,Black non-Hispanic,Strong Democrat,Weak Partisan,74,19,77,44,54,15,58,13,52,74,19,40,40,Just about always,Disagree,Don't care,Hardly at all,19,100,86,22,70,87,84,58,17,22,50,8,98,"Don't know, depends",Disagree,Care a good deal,Most of the time,40,42,47,41,26,93,64,36,17,6,73,87,17,None of the time,Neither,Don't know,Hardly at all,95,14,64,24,11,76,26,10,97,19,80,87,5,Just about always,Neither,Don't know,Only now and then,70,60,44,99,7,42,64,37,9,26,7,95,96,Most of the time,Disagree,Don't know,Hardly at all,0,11,59,84,37,24,24,35,83,58,14,67,27,Just about always,Agree,Don't care,Most of the time,66,16,5,96,23,63,5,17,29,66,73,13,96,None of the time,Neither,Don't know,Most of the time,88,83,73,39,75,67,5,73,34,47,11,57,82,Some of the time,Neither,Care a good deal,Hardly at all,24,21,82,27,45,58,11,4,89,33,59,71,16,Most of the time,Neither,Don't care,Some of the time,8,6,86,53,38,83,64,85,32,97,6,25,98,Some of the time,Neither,Care a good deal,Hardly at all,imgTagsChild.imgTag8,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_934.png""/>",934,1418,Stop refugees! The're taking our jobs!,0,0,18 - 65+,10/14/15 04:36:07 AM PDT,https://www.facebook.com/stoptherefugees/,"Germany, France, United Kingdom",unavailable,0,unavailable,stop refugees,cluster_2,2015-10-14,20151014,41.5,MidAge,low,low,low
2019-01-26 17:44:01,2019-01-26 17:44:02,Survey Test,NA,100,1,True,2019-01-26 17:44:02,R_bgejJe0Iwv9a7KB,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Other / multiple,Strong Democrat,Strong Partisan,60,82,78,3,52,100,93,62,13,97,75,58,15,Just about always,Agree,Don't know,Most of the time,78,0,56,65,61,63,57,93,77,35,92,68,10,Most of the time,Neither,Don't care,Only now and then,79,19,40,96,33,47,11,73,10,53,85,7,96,"Don't know, depends",Agree,Don't know,Hardly at all,35,88,59,52,38,1,87,31,12,31,55,41,94,Most of the time,Disagree,Don't know,Some of the time,37,0,27,75,19,70,33,37,65,82,30,66,41,Most of the time,Neither,Care a good deal,Some of the time,24,51,16,98,99,13,66,96,53,92,25,78,35,Just about always,Disagree,Don't care,Hardly at all,91,56,50,88,59,43,69,31,76,43,63,83,50,None of the time,Agree,Care a good deal,Most of the time,82,67,8,18,45,12,22,7,55,0,79,59,24,"Don't know, depends",Neither,Don't know,Only now and then,25,16,83,99,34,69,9,16,59,100,53,21,35,Just about always,Agree,Care a good deal,Hardly at all,98,54,60,30,30,31,64,22,98,38,1,33,3,None of the time,Agree,Care a good deal,Some of the time,imgTagsChild.imgTag7,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1435.png""/>",1435,2520,"African-American entrepreneurs, DeShawn Bullard and Rene Green share their experience and challenges in the Black hair industry. #Let'sBuyBlack: Black-Americans Encouraged To Patronize Black-Owned Businesses I BM        BM",75,1120,18 - 65+,10/11/16 07:02:23 AM PDT,https:Hblackmattersus.com/17618-letsbuyblack-black-americans-encouraged-to-patronize-black-owned-businesses/,Living In: United States,Black America,268.87,RUB,bm,cluster_1,2016-10-11,20161011,41.5,MidAge,mid,mid,mid
2019-01-26 17:44:01,2019-01-26 17:44:02,Survey Test,NA,100,1,True,2019-01-26 17:44:02,R_bgejJe0Iwv9a7KB,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Other / multiple,Strong Democrat,Strong Partisan,60,82,78,3,52,100,93,62,13,97,75,58,15,Just about always,Agree,Don't know,Most of the time,78,0,56,65,61,63,57,93,77,35,92,68,10,Most of the time,Neither,Don't care,Only now and then,79,19,40,96,33,47,11,73,10,53,85,7,96,"Don't know, depends",Agree,Don't know,Hardly at all,35,88,59,52,38,1,87,31,12,31,55,41,94,Most of the time,Disagree,Don't know,Some of the time,37,0,27,75,19,70,33,37,65,82,30,66,41,Most of the time,Neither,Care a good deal,Some of the time,24,51,16,98,99,13,66,96,53,92,25,78,35,Just about always,Disagree,Don't care,Hardly at all,91,56,50,88,59,43,69,31,76,43,63,83,50,None of the time,Agree,Care a good deal,Most of the time,82,67,8,18,45,12,22,7,55,0,79,59,24,"Don't know, depends",Neither,Don't know,Only now and then,25,16,83,99,34,69,9,16,59,100,53,21,35,Just about always,Agree,Care a good deal,Hardly at all,98,54,60,30,30,31,64,22,98,38,1,33,3,None of the time,Agree,Care a good deal,Some of the time,imgTagsChild.imgTag0,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_145.png""/>",145,2640,"Today would've been her 46th birthday, and it is actually a real holiday in Texas called Selena Day.",2938,24763,18 - 65+,04/18/17 07:39:45 AM PDT,https://www.facebook.com/brownunitedfront/,Living In: United States,Latin,400,RUB,brown power,cluster_1,2017-04-18,20170418,41.5,MidAge,high,high,high
2019-01-26 17:44:00,2019-01-26 17:44:00,Survey Test,NA,100,0,True,2019-01-26 17:44:00,R_8q4Rc5AuslqfJv7,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,18—29 yrs. old,White non-Hispanic,Independent Republican,Strong Partisan,8,39,35,97,70,5,57,12,52,8,90,70,65,Most of the time,Agree,Care a good deal,Some of the time,59,93,41,19,42,21,8,83,4,0,3,1,99,Just about always,Disagree,Don't know,Only now and then,15,7,36,80,43,46,35,53,97,86,90,52,17,Most of the time,Agree,Don't care,Only now and then,99,53,76,99,40,32,99,72,36,62,47,33,24,Some of the time,Disagree,Care a good deal,Hardly at all,39,70,8,82,77,9,75,41,2,44,29,86,22,Just about always,Agree,Don't know,Some of the time,53,78,3,98,37,92,2,73,91,98,79,15,27,"Don't know, depends",Neither,Don't know,Only now and then,84,47,54,69,88,23,75,39,37,47,11,88,81,None of the time,Disagree,Don't know,Only now and then,23,54,63,22,6,96,94,28,93,44,52,33,42,None of the time,Agree,Don't know,Most of the time,29,75,91,37,17,86,40,34,84,34,25,89,18,Most of the time,Agree,Care a good deal,Most of the time,33,63,73,45,93,60,14,15,96,38,48,41,50,Just about always,Disagree,Care a good deal,Only now and then,imgTagsChild.imgTag6,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_2690.png""/>",2690,2684,Love that is earned is actually more stable,3621,34247,18 - 65+,04/14/17 07:47:38 AM PDT,https://www.facebook.com/brownunitedfront/,Living In: United States,Latin,300,RUB,brown power,cluster_1,2017-04-14,20170414,41.5,MidAge,mid,high,high
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_3qpPfVc9KIUYh1z,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,30—39 yrs. old,Black non-Hispanic,Strong Democrat,Weak Partisan,74,19,77,44,54,15,58,13,52,74,19,40,40,Just about always,Disagree,Don't care,Hardly at all,19,100,86,22,70,87,84,58,17,22,50,8,98,"Don't know, depends",Disagree,Care a good deal,Most of the time,40,42,47,41,26,93,64,36,17,6,73,87,17,None of the time,Neither,Don't know,Hardly at all,95,14,64,24,11,76,26,10,97,19,80,87,5,Just about always,Neither,Don't know,Only now and then,70,60,44,99,7,42,64,37,9,26,7,95,96,Most of the time,Disagree,Don't know,Hardly at all,0,11,59,84,37,24,24,35,83,58,14,67,27,Just about always,Agree,Don't care,Most of the time,66,16,5,96,23,63,5,17,29,66,73,13,96,None of the time,Neither,Don't know,Most of the time,88,83,73,39,75,67,5,73,34,47,11,57,82,Some of the time,Neither,Care a good deal,Hardly at all,24,21,82,27,45,58,11,4,89,33,59,71,16,Most of the time,Neither,Don't care,Some of the time,8,6,86,53,38,83,64,85,32,97,6,25,98,Some of the time,Neither,Care a good deal,Hardly at all,imgTagsChild.imgTag5,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1757.png""/>",1757,744,"Texas - homeland of guns, BBQ, and ur heart",0,0,18 - 65+,10/11/16 07:47:39 AM PDT,https://www.facebook.com/timetosecede/,United States: Texas,Right Wing,0,unavailable,heart of texas,cluster_2,2016-10-11,20161011,41.5,MidAge,low,low,low
2019-01-26 17:44:00,2019-01-26 17:44:00,Survey Test,NA,100,0,True,2019-01-26 17:44:00,R_dgqwpMZ03YLmpsp,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,18—29 yrs. old,White non-Hispanic,Independent Republican,Independent,47,49,30,16,34,1,57,91,89,80,91,5,87,Some of the time,Disagree,Care a good deal,Only now and then,50,3,13,95,90,38,12,46,65,8,3,23,61,None of the time,Agree,Care a good deal,Most of the time,89,77,74,10,8,75,13,96,71,97,18,4,63,None of the time,Neither,Don't know,Hardly at all,74,99,79,80,19,75,32,31,2,20,87,62,62,Most of the time,Disagree,Don't care,Only now and then,77,76,80,14,50,55,49,56,32,78,89,66,62,"Don't know, depends",Disagree,Don't know,Some of the time,95,83,95,39,91,86,45,52,4,70,94,9,99,"Don't know, depends",Neither,Care a good deal,Some of the time,56,13,94,26,61,41,70,15,23,66,88,59,45,"Don't know, depends",Agree,Don't care,Some of the time,91,27,64,97,39,18,63,87,15,11,47,60,28,Most of the time,Disagree,Don't know,Some of the time,66,69,43,25,66,62,82,66,76,47,24,56,43,None of the time,Agree,Don't know,Hardly at all,10,79,59,32,20,43,73,38,65,26,29,50,13,Most of the time,Disagree,Don't care,Most of the time,imgTagsChild.imgTag4,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_2316.png""/>",2316,840,Community about black social and racial issues! Like to subscribe!,0,30,18 - 45,01/14/16 06:31:05 AM PST,https://www.facebook.comNVilliamsandKaIvin/,United States,Black America,0,unavailable,brown power,cluster_1,2016-01-14,20160114,31.5,LowAge,low,low,low
2019-01-26 17:44:00,2019-01-26 17:44:00,Survey Test,NA,100,0,True,2019-01-26 17:44:00,R_dgqwpMZ03YLmpsp,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,18—29 yrs. old,White non-Hispanic,Independent Republican,Independent,47,49,30,16,34,1,57,91,89,80,91,5,87,Some of the time,Disagree,Care a good deal,Only now and then,50,3,13,95,90,38,12,46,65,8,3,23,61,None of the time,Agree,Care a good deal,Most of the time,89,77,74,10,8,75,13,96,71,97,18,4,63,None of the time,Neither,Don't know,Hardly at all,74,99,79,80,19,75,32,31,2,20,87,62,62,Most of the time,Disagree,Don't care,Only now and then,77,76,80,14,50,55,49,56,32,78,89,66,62,"Don't know, depends",Disagree,Don't know,Some of the time,95,83,95,39,91,86,45,52,4,70,94,9,99,"Don't know, depends",Neither,Care a good deal,Some of the time,56,13,94,26,61,41,70,15,23,66,88,59,45,"Don't know, depends",Agree,Don't care,Some of the time,91,27,64,97,39,18,63,87,15,11,47,60,28,Most of the time,Disagree,Don't know,Some of the time,66,69,43,25,66,62,82,66,76,47,24,56,43,None of the time,Agree,Don't know,Hardly at all,10,79,59,32,20,43,73,38,65,26,29,50,13,Most of the time,Disagree,Don't care,Most of the time,imgTagsChild.imgTag7,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_2789.png""/>",2789,1886,"People, our race is in danger! Together we are an invincible power. Just say your word! Join us! Black Pride ( @black Yoyoyoyoyoy",114,31110,14 - 65+,12/17/15 02:46:47 AM PST,https://www.instagram.com/black_pride_us/,United States,unavailable,7685.96,RUB,afrokingdom,cluster_1,2015-12-17,20151217,39.5,LowAge,high,mid,high
2019-01-26 17:44:00,2019-01-26 17:44:00,Survey Test,NA,100,0,True,2019-01-26 17:44:00,R_dgqwpMZ03YLmpsp,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,18—29 yrs. old,White non-Hispanic,Independent Republican,Independent,47,49,30,16,34,1,57,91,89,80,91,5,87,Some of the time,Disagree,Care a good deal,Only now and then,50,3,13,95,90,38,12,46,65,8,3,23,61,None of the time,Agree,Care a good deal,Most of the time,89,77,74,10,8,75,13,96,71,97,18,4,63,None of the time,Neither,Don't know,Hardly at all,74,99,79,80,19,75,32,31,2,20,87,62,62,Most of the time,Disagree,Don't care,Only now and then,77,76,80,14,50,55,49,56,32,78,89,66,62,"Don't know, depends",Disagree,Don't know,Some of the time,95,83,95,39,91,86,45,52,4,70,94,9,99,"Don't know, depends",Neither,Care a good deal,Some of the time,56,13,94,26,61,41,70,15,23,66,88,59,45,"Don't know, depends",Agree,Don't care,Some of the time,91,27,64,97,39,18,63,87,15,11,47,60,28,Most of the time,Disagree,Don't know,Some of the time,66,69,43,25,66,62,82,66,76,47,24,56,43,None of the time,Agree,Don't know,Hardly at all,10,79,59,32,20,43,73,38,65,26,29,50,13,Most of the time,Disagree,Don't care,Most of the time,imgTagsChild.imgTag0,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1318.png""/>",1318,1087,Positive young black men serving this country will not be on any news outlet.  Thar s why we decided to post it here.,1781,12055,16 - 65+,10/18/16 06:57:44 AM PDT,https://www.facebook.com/Blacktivist-128371547505950/,United States,Black America,400,RUB,blacktivist,cluster_1,2016-10-18,20161018,40.5,LowAge,high,high,high
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_4O4nPTNtKzBjgpv,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Hispanic,Independent Democrat,Strong Partisan,4,93,76,17,78,25,80,15,56,6,78,80,64,"Don't know, depends",Neither,Don't care,Most of the time,29,0,59,74,15,90,55,72,92,88,25,51,71,Some of the time,Disagree,Don't care,Hardly at all,47,32,91,53,100,34,36,8,15,97,34,18,96,"Don't know, depends",Neither,Don't know,Some of the time,96,39,16,48,31,62,32,56,30,99,96,90,5,Just about always,Agree,Don't know,Hardly at all,49,37,19,72,60,43,74,21,33,17,54,22,60,Just about always,Agree,Don't care,Some of the time,11,100,100,38,25,76,46,12,97,56,27,20,56,Some of the time,Disagree,Don't know,Some of the time,34,76,70,21,51,53,11,64,36,17,88,35,76,Most of the time,Agree,Don't care,Some of the time,27,75,33,24,80,5,27,36,60,39,7,2,98,Just about always,Neither,Care a good deal,Some of the time,74,32,47,63,21,20,73,16,57,11,8,73,65,Just about always,Neither,Don't care,Hardly at all,56,76,83,0,36,89,76,68,97,43,61,86,89,None of the time,Agree,Don't know,Only now and then,imgTagsChild.imgTag2,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_2652.png""/>",2652,1443,"We are not against the police, We are against police brutality!",15,384,18 - 54,12/10/15 02:14:26 AM PST,https://www.facebook.com/BlackJourney2Justice/,United States,Black America,679.96,RUB,don't shoot,cluster_1,2015-12-10,20151210,36,LowAge,high,mid,mid
2019-01-26 17:44:01,2019-01-26 17:44:02,Survey Test,NA,100,1,True,2019-01-26 17:44:02,R_bgejJe0Iwv9a7KB,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Other / multiple,Strong Democrat,Strong Partisan,60,82,78,3,52,100,93,62,13,97,75,58,15,Just about always,Agree,Don't know,Most of the time,78,0,56,65,61,63,57,93,77,35,92,68,10,Most of the time,Neither,Don't care,Only now and then,79,19,40,96,33,47,11,73,10,53,85,7,96,"Don't know, depends",Agree,Don't know,Hardly at all,35,88,59,52,38,1,87,31,12,31,55,41,94,Most of the time,Disagree,Don't know,Some of the time,37,0,27,75,19,70,33,37,65,82,30,66,41,Most of the time,Neither,Care a good deal,Some of the time,24,51,16,98,99,13,66,96,53,92,25,78,35,Just about always,Disagree,Don't care,Hardly at all,91,56,50,88,59,43,69,31,76,43,63,83,50,None of the time,Agree,Care a good deal,Most of the time,82,67,8,18,45,12,22,7,55,0,79,59,24,"Don't know, depends",Neither,Don't know,Only now and then,25,16,83,99,34,69,9,16,59,100,53,21,35,Just about always,Agree,Care a good deal,Hardly at all,98,54,60,30,30,31,64,22,98,38,1,33,3,None of the time,Agree,Care a good deal,Some of the time,imgTagsChild.imgTag5,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1573.png""/>",1573,1309,"There is no place for political correctness, join to say what YOU think!",2280,21001,18 - 65+,01/14/16 05:11:39 AM PST,https://www.facebook.com/Stop-Al-896610653786585/,"United Kingdom, United States",unavailable,19414.75,RUB,stop a.l.,cluster_2,2016-01-14,20160114,41.5,MidAge,high,high,high
2019-01-26 17:44:00,2019-01-26 17:44:00,Survey Test,NA,100,0,True,2019-01-26 17:44:00,R_dgqwpMZ03YLmpsp,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,18—29 yrs. old,White non-Hispanic,Independent Republican,Independent,47,49,30,16,34,1,57,91,89,80,91,5,87,Some of the time,Disagree,Care a good deal,Only now and then,50,3,13,95,90,38,12,46,65,8,3,23,61,None of the time,Agree,Care a good deal,Most of the time,89,77,74,10,8,75,13,96,71,97,18,4,63,None of the time,Neither,Don't know,Hardly at all,74,99,79,80,19,75,32,31,2,20,87,62,62,Most of the time,Disagree,Don't care,Only now and then,77,76,80,14,50,55,49,56,32,78,89,66,62,"Don't know, depends",Disagree,Don't know,Some of the time,95,83,95,39,91,86,45,52,4,70,94,9,99,"Don't know, depends",Neither,Care a good deal,Some of the time,56,13,94,26,61,41,70,15,23,66,88,59,45,"Don't know, depends",Agree,Don't care,Some of the time,91,27,64,97,39,18,63,87,15,11,47,60,28,Most of the time,Disagree,Don't know,Some of the time,66,69,43,25,66,62,82,66,76,47,24,56,43,None of the time,Agree,Don't know,Hardly at all,10,79,59,32,20,43,73,38,65,26,29,50,13,Most of the time,Disagree,Don't care,Most of the time,imgTagsChild.imgTag1,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_1836.png""/>",1836,2775,"Heritage, not hate. The South will rise again! South United",2927,41280,18 - 65+,01/16/17 03:06:47 AM PST,https://www.facebook.com/South-United-1777037362551238/,United States,Right Wing,9370.63,RUB,south united,cluster_2,2017-01-16,20170116,41.5,MidAge,high,high,high
2019-01-26 17:44:01,2019-01-26 17:44:01,Survey Test,NA,100,0,True,2019-01-26 17:44:01,R_4O4nPTNtKzBjgpv,NA,NA,NA,NA,43.704498291015625,-72.285003662109375,test,NA,65+ yrs. old,Hispanic,Independent Democrat,Strong Partisan,4,93,76,17,78,25,80,15,56,6,78,80,64,"Don't know, depends",Neither,Don't care,Most of the time,29,0,59,74,15,90,55,72,92,88,25,51,71,Some of the time,Disagree,Don't care,Hardly at all,47,32,91,53,100,34,36,8,15,97,34,18,96,"Don't know, depends",Neither,Don't know,Some of the time,96,39,16,48,31,62,32,56,30,99,96,90,5,Just about always,Agree,Don't know,Hardly at all,49,37,19,72,60,43,74,21,33,17,54,22,60,Just about always,Agree,Don't care,Some of the time,11,100,100,38,25,76,46,12,97,56,27,20,56,Some of the time,Disagree,Don't know,Some of the time,34,76,70,21,51,53,11,64,36,17,88,35,76,Most of the time,Agree,Don't care,Some of the time,27,75,33,24,80,5,27,36,60,39,7,2,98,Just about always,Neither,Care a good deal,Some of the time,74,32,47,63,21,20,73,16,57,11,8,73,65,Just about always,Neither,Don't care,Hardly at all,56,76,83,0,36,89,76,68,97,43,61,86,89,None of the time,Agree,Don't know,Only now and then,imgTagsChild.imgTag1,"<img src=""https://storage.cloud.google.com/thesis-ira-ads/ira_ad_116.png""/>",116,1868,"Hey, everyone!?  You know, a great number of black people support us saying that  #HillaryClintonlsNotMyPresident! So this time we would like to make a  #flashmob against #HillaryClinton because she is the real enemy of black  community and our followers prove it showing their disgrace to her personality  and policy. That's why we ask you to do the same and send your photos to  us. Why? Because we want to live in a better future and Hillary is not the  person who will help us in getting justice and peace by all means!  Dear followers, if you agree, just don't be ignorant to your future in America,  join our flashmob and take a photo with #HillaryClintonForPrison2016 or  #nohillary2016 and tag @blackmattersus!?  Looking forward to your photos?? BlackMattersUS AmericanCops",67,21555,13 - 65+,04/06/16 04:26:42 AM PDT,https://www.instagram.com/blackmattersus/,United States,Right Wing,1953.63,RUB,cop block us,cluster_1,2016-04-06,20160406,39,LowAge,high,mid,high
